,code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
492,601566,九牧王,1.5,16.22,0.24,15.9,16.4,15.9,15.98,12.07,1.07,0.9,3.13,51591.0,17299.0,34292.0,83667648.0,5.75,服饰,福建,5.75,93.21,93.21,16.22,1.82,2563.0,0.0004,2.01,8.35,14.79
493,002576,通达动力,1.5,11.52,0.17,11.39,11.6,11.29,11.35,106.01,0.97,1.95,2.73,26766.0,14278.0,12487.0,30742150.0,1.65,电气设备,江苏,1.37,15.78,19.02,11.49,1.81,1225.0,0.0016,2.04,-1.37,-53.28
494,002783,凯龙股份,1.49,17.0,0.25,16.75,17.37,16.55,16.75,86.67,1.07,1.27,4.9,13634.0,7097.0,6536.0,23330868.0,2.09,化工原料,湖北,1.07,18.19,35.47,17.11,1.8,826.0,0.0015,2.72,3.09,-12.19
495,000023,深天地Ａ,1.49,15.65,0.23,15.38,15.76,15.1,15.42,0.0,1.03,0.66,4.28,9186.0,4342.0,4844.0,14273175.0,1.39,其他建材,深圳,1.39,21.72,21.72,15.54,1.8,733.0,0.0009,3.64,-8.8,-30.81
496,002751,易尚展示,1.49,34.08,0.5,33.55,34.98,33.22,33.58,267.31,0.92,0.89,5.24,8199.0,3988.0,4211.0,28095092.0,1.55,家居用品,深圳,0.93,31.54,52.69,34.27,1.8,1119.0,0.0008,2.59,-7.89,-16.53
497,300621,维业股份,1.49,20.45,0.3,20.02,20.47,19.99,20.15,19.96,0.83,4.1,2.38,17465.0,8856.0,8609.0,35428756.0,1.39,装修装饰,深圳,0.43,8.71,28.35,20.29,1.8,1116.0,0.0037,2.3,13.8,0.44
498,300258,精锻科技,1.48,14.4,0.21,14.25,14.45,14.16,14.19,22.04,0.99,0.4,2.04,15026.0,6418.0,8607.0,21586940.0,4.05,汽车配件,江苏,3.75,53.95,58.32,14.37,1.79,1627.0,0.0002,1.69,5.03,-6.19
499,002820,桂发祥,1.48,14.42,0.21,14.19,14.95,13.92,14.21,25.28,1.56,1.21,7.25,14567.0,7972.0,6595.0,20996750.0,2.05,食品,天津,1.21,17.4,29.53,14.41,1.79,740.0,0.0016,3.59,1.48,-11.53
500,300601,康泰生物,1.47,75.08,1.09,74.9,77.3,74.19,73.99,71.94,0.71,2.11,4.2,33772.0,16548.0,17223.0,256519280.0,4.21,生物制药,深圳,1.6,120.18,316.19,75.96,1.78,2505.0,0.0008,1.2,65.34,43.36
501,300106,西部牧业,1.47,6.2,0.09,6.07,6.22,6.07,6.11,0.0,1.09,0.89,2.45,18638.0,9480.0,9158.0,11448083.0,2.11,农业综合,新疆,2.1,13.04,13.1,6.14,1.78,520.0,0.0017,2.14,-3.43,-25.66
502,603885,吉祥航空,1.47,15.89,0.23,15.59,16.17,15.53,15.66,16.5,1.15,0.79,4.09,42309.0,16139.0,26170.0,67583336.0,17.97,空运,上海,5.37,85.33,285.55,15.97,1.79,2177.0,0.0004,2.32,0.06,20.65
503,300125,易世达,1.47,26.95,0.39,26.5,26.95,26.41,26.56,84.64,1.11,0.3,2.03,3478.0,1566.0,1912.0,9268335.0,1.18,电气设备,辽宁,1.16,31.15,31.8,26.65,1.78,198.0,0.0015,2.04,9.11,5.07
504,000961,中南建设,1.46,7.62,0.11,7.52,7.73,7.52,7.51,18.62,1.31,0.95,2.8,350365.0,122921.0,227443.0,268146208.0,37.1,建筑施工,江苏,37.0,281.93,282.69,7.65,1.77,3652.0,0.0003,1.33,7.63,24.31
505,002078,太阳纸业,1.46,11.11,0.16,10.95,11.34,10.91,10.95,11.68,0.98,0.82,3.93,207928.0,106103.0,101825.0,232020336.0,25.93,造纸,山东,25.32,281.26,288.04,11.16,1.77,3620.0,0.0002,1.83,-3.05,22.49
506,601228,广州港,1.46,5.56,0.08,5.43,5.62,5.43,5.48,33.14,1.4,0.93,3.47,134655.0,59169.0,75485.0,74827472.0,61.93,港口,广东,14.43,80.24,344.34,5.56,1.78,1747.0,0.0005,2.39,-5.28,-14.98
507,600975,新五丰,1.46,4.88,0.07,4.8,4.89,4.74,4.81,0.0,0.88,0.85,3.12,39754.0,16571.0,23183.0,19152380.0,6.53,农业综合,湖南,4.69,22.87,31.85,4.82,1.77,873.0,0.001,2.95,-5.61,-16.15
508,300683,海特生物,1.45,48.15,0.69,47.77,48.39,47.43,47.46,52.4,1.1,4.17,2.02,10787.0,5639.0,5148.0,51713168.0,1.03,生物制药,湖北,0.26,12.44,49.77,47.94,1.76,1109.0,0.0038,1.52,1.69,-16.16
509,300203,聚光科技,1.45,28.65,0.41,28.1,29.06,27.94,28.24,90.39,0.97,1.44,3.97,65093.0,26546.0,38547.0,187141184.0,4.53,环境保护,浙江,4.52,129.4,129.65,28.75,1.76,2277.0,0.0006,2.54,18.93,-11.9
510,002360,同德化工,1.44,6.32,0.09,6.23,6.32,6.2,6.23,30.13,1.33,0.77,1.93,22911.0,9238.0,13672.0,14342168.0,3.92,化工原料,山西,2.98,18.84,24.74,6.26,1.75,678.0,0.0011,1.94,-3.66,-26.51
511,603117,万林股份,1.44,8.46,0.12,8.3,8.56,8.28,8.34,32.8,1.26,1.44,3.36,40660.0,23844.0,16816.0,34449628.0,4.62,仓储物流,江苏,2.82,23.84,39.11,8.47,1.76,881.0,0.0016,2.17,-0.94,-18.1
512,600652,游久游戏,1.44,6.36,0.09,6.26,6.44,6.22,6.27,54.08,1.32,1.27,3.51,105337.0,43510.0,61827.0,66938456.0,8.33,互联网,上海,8.33,52.96,52.96,6.35,1.75,1781.0,0.0007,2.25,-1.24,-22.15
513,300208,恒顺众昇,1.43,10.61,0.15,10.46,10.62,10.39,10.46,21.27,0.85,0.77,2.2,44463.0,23753.0,20710.0,46736560.0,7.66,电气设备,山东,5.79,61.43,81.22,10.51,1.74,1183.0,0.0006,2.12,-2.66,-14.44
514,002316,键桥通讯,1.43,10.63,0.15,10.48,10.75,10.33,10.48,59.9,1.46,1.22,4.01,38305.0,14275.0,24029.0,40758492.0,3.93,软件服务,深圳,3.15,33.48,41.79,10.64,1.74,2012.0,0.0006,2.9,6.62,-10.07
515,002446,盛路通信,1.43,9.22,0.13,9.08,9.57,8.88,9.09,29.2,2.05,4.57,7.59,193797.0,93548.0,100249.0,179256320.0,7.62,通信设备,广东,4.24,39.12,70.27,9.25,1.74,2423.0,0.0019,3.83,24.76,-8.26
516,600222,太龙药业,1.43,4.98,0.07,4.86,5.08,4.86,4.91,343.67,1.24,1.99,4.48,106945.0,48987.0,57958.0,53202252.0,5.74,中成药,河南,5.38,26.78,28.58,4.97,1.74,1529.0,0.0013,2.47,12.16,-7.61
517,002825,纳尔股份,1.43,23.48,0.33,23.15,23.5,22.91,23.15,108.32,0.83,1.78,2.55,5207.0,2488.0,2719.0,12133891.0,1.0,化工原料,上海,0.29,6.86,23.55,23.3,1.74,428.0,0.0042,2.49,10.65,-6.08
518,002731,萃华珠宝,1.42,14.31,0.2,14.1,14.36,14.03,14.11,84.06,1.1,0.46,2.34,5834.0,2207.0,3626.0,8315447.0,1.51,服饰,辽宁,1.28,18.3,21.56,14.25,1.73,436.0,0.001,2.0,-4.66,-29.33
519,002873,新天药业,1.42,50.86,0.71,50.58,51.38,49.5,50.15,51.14,1.16,17.69,3.75,30456.0,15259.0,15196.0,154108176.0,0.69,中成药,贵州,0.17,8.76,35.03,50.6,1.73,2563.0,0.0069,2.75,33.42,14.5
520,002234,民和股份,1.42,12.18,0.17,12.01,12.4,11.7,12.01,0.0,0.84,5.21,5.83,107381.0,54409.0,52972.0,128995008.0,3.02,农业综合,山东,2.06,25.11,36.79,12.01,1.73,2651.0,0.002,4.1,38.41,-3.64
521,600466,蓝光发展,1.41,10.1,0.14,10.05,10.15,9.92,9.96,17.87,1.9,0.94,2.31,200608.0,70303.0,130305.0,201847552.0,21.34,区域地产,四川,21.24,214.49,215.56,10.06,1.72,3849.0,0.0002,1.81,-7.85,12.1
522,603359,东珠景观,1.41,37.53,0.52,36.8,37.86,36.8,37.01,29.15,0.78,6.0,2.86,34164.0,16284.0,17879.0,128242488.0,2.28,建筑施工,江苏,0.57,21.35,85.42,37.54,1.72,1870.0,0.0032,1.98,18.35,4.08
523,002376,新北洋,1.4,18.05,0.25,17.68,18.21,17.55,17.8,38.7,0.74,1.51,3.71,86792.0,31490.0,55302.0,156471200.0,6.66,电脑设备,山东,5.74,103.58,120.16,18.03,1.71,3207.0,0.0005,2.85,41.02,57.37
524,600072,中船科技,1.4,12.29,0.17,12.09,12.38,11.97,12.12,204.45,0.99,1.2,3.38,72353.0,34331.0,38022.0,88403016.0,7.36,船舶,上海,6.01,73.84,90.49,12.22,1.72,2125.0,0.0006,2.67,5.22,-13.45
525,300703,创源文化,1.4,28.95,0.4,28.56,29.5,28.45,28.55,328.42,0.84,6.42,3.68,12842.0,6577.0,6265.0,37157048.0,0.8,文教休闲,浙江,0.2,5.79,23.16,28.93,1.71,1048.0,0.0061,1.76,3.91,-16.23
526,600585,海螺水泥,1.4,34.76,0.48,34.35,35.05,34.35,34.28,9.64,1.08,0.98,2.04,390887.0,180704.0,210183.0,1361159808.0,52.99,水泥,安徽,40.0,1390.3,1390.3,34.82,1.72,4555.0,0.0002,1.19,-5.82,13.04
527,002332,仙琚制药,1.4,10.14,0.14,10.0,10.2,9.82,10.0,57.35,0.68,1.52,3.8,109755.0,55915.0,53840.0,110162536.0,9.16,生物制药,浙江,7.21,73.08,92.9,10.04,1.71,2885.0,0.0005,3.26,39.48,19.29
528,600621,华鑫股份,1.4,14.51,0.2,14.2,14.6,14.16,14.31,179.72,1.97,7.7,3.07,412239.0,208695.0,203544.0,594692800.0,10.61,证券,上海,5.35,77.66,153.94,14.43,1.71,3958.0,0.0019,2.47,7.4,2.69
529,002606,大连电瓷,1.4,6.54,0.09,6.51,6.8,6.46,6.45,77.7,1.53,6.13,5.27,246541.0,126154.0,120386.0,163559024.0,4.07,电气设备,辽宁,4.02,26.29,26.65,6.63,1.71,2412.0,0.0025,1.24,-25.34,-68.66
530,000668,荣丰控股,1.4,13.08,0.18,12.92,13.25,12.83,12.9,188.41,1.6,0.52,3.26,7661.0,4388.0,3273.0,10000858.0,1.47,区域地产,上海,1.47,19.19,19.21,13.05,1.71,403.0,0.0013,1.95,-5.15,-16.63
531,300008,天海防务,1.39,6.55,0.09,6.41,6.56,6.41,6.46,242.01,0.98,1.33,2.32,79972.0,37691.0,42280.0,52002584.0,9.6,船舶,上海,6.02,39.45,62.88,6.5,1.7,1637.0,0.0008,2.18,1.55,-8.01
532,002127,南极电商,1.39,15.29,0.21,14.99,15.3,14.91,15.08,70.08,1.03,0.82,2.59,79036.0,24654.0,54381.0,119933120.0,16.37,互联网,江苏,9.68,148.0,250.23,15.17,1.7,3024.0,0.0003,2.55,10.4,29.25
533,603128,华贸物流,1.39,7.3,0.1,7.16,7.36,7.15,7.2,24.01,1.37,0.68,2.92,64357.0,28693.0,35663.0,46897080.0,10.05,仓储物流,上海,9.48,69.22,73.4,7.29,1.71,1339.0,0.0005,2.1,-9.32,-21.93
534,002050,三花智控,1.38,16.85,0.23,16.64,17.1,16.62,16.62,35.97,0.69,0.89,2.89,139262.0,64934.0,74327.0,235558912.0,21.2,机械基件,浙江,15.64,263.5,357.27,16.91,1.69,3278.0,0.0003,1.38,-17.52,2.74
535,002402,和而泰,1.38,10.28,0.14,10.21,10.6,10.2,10.14,44.98,0.91,3.41,3.94,244708.0,113418.0,131290.0,255795520.0,8.56,元器件,深圳,7.19,73.86,87.98,10.45,1.69,3228.0,0.0011,0.78,32.3,-7.47
536,600872,中炬高新,1.38,24.24,0.33,23.77,24.5,23.68,23.91,28.43,0.99,0.83,3.43,65857.0,31908.0,33948.0,159844112.0,7.97,食品,广东,7.97,193.1,193.1,24.27,1.7,2796.0,0.0003,2.36,-7.2,9.09
537,300278,华昌达,1.38,8.82,0.12,9.0,9.36,8.81,8.7,93.52,2.78,17.89,6.32,399666.0,194914.0,204751.0,362797504.0,5.45,专用机械,湖北,2.23,19.71,48.07,9.08,1.69,3297.0,0.0054,0.11,-48.48,-48.48
538,002458,益生股份,1.38,17.65,0.24,17.02,17.95,16.63,17.41,140.46,1.03,10.78,7.58,189540.0,95354.0,94186.0,325673344.0,3.37,农业综合,山东,1.76,31.04,59.55,17.18,1.69,3826.0,0.0028,6.13,15.66,-26.15
539,001979,招商蛇口,1.38,22.09,0.3,21.79,22.18,21.61,21.79,7.55,1.11,1.36,2.62,259239.0,118374.0,140864.0,570192000.0,79.04,全国地产,深圳,19.0,419.63,1746.01,21.99,1.69,4232.0,0.0003,2.22,-17.79,13.75
540,601500,通用股份,1.37,8.85,0.12,8.67,9.0,8.62,8.73,49.7,2.06,3.9,4.35,68279.0,32458.0,35821.0,60334896.0,7.27,汽车配件,江苏,1.75,15.48,64.33,8.84,1.69,1980.0,0.002,2.67,6.88,-11.41
541,300207,欣旺达,1.37,11.1,0.15,10.98,11.13,10.8,10.95,37.28,0.91,0.97,3.01,109389.0,54528.0,54860.0,119985528.0,15.49,元器件,深圳,11.32,125.6,171.9,10.97,1.68,2583.0,0.0004,2.78,13.96,-3.9
542,600489,中金黄金,1.37,8.89,0.12,8.78,8.92,8.76,8.77,132.57,1.06,0.66,1.82,228118.0,89654.0,138464.0,202031968.0,34.51,黄金,北京,34.51,306.81,306.81,8.86,1.69,2982.0,0.0002,1.48,-5.02,-8.35
543,000985,大庆华科,1.37,16.3,0.22,16.01,16.79,15.86,16.08,0.0,0.83,0.66,5.78,8595.0,4662.0,3933.0,14039496.0,1.3,化工原料,黑龙江,1.3,21.13,21.13,16.33,1.68,688.0,0.001,2.77,-3.09,-20.49
544,601866,中远海发,1.37,2.97,0.04,2.93,2.99,2.91,2.93,30.91,1.68,0.19,2.73,148299.0,42876.0,105423.0,44059696.0,116.83,水运,上海,79.32,235.58,235.58,2.97,1.68,1803.0,0.0001,2.06,-12.13,-16.57
545,002310,东方园林,1.36,19.36,0.26,19.14,19.65,19.1,19.1,1327.95,1.6,1.18,2.88,190750.0,98401.0,92349.0,370613056.0,26.83,建筑施工,北京,16.23,314.26,519.39,19.43,1.67,3289.0,0.0004,1.36,10.31,-7.32
546,300235,方直科技,1.35,12.02,0.16,11.71,12.5,11.6,11.86,56.38,0.76,7.05,7.59,74415.0,37985.0,36430.0,90166328.0,1.68,软件服务,深圳,1.06,12.68,20.17,12.12,1.66,2153.0,0.0033,3.62,14.48,-12.01
547,600596,新安股份,1.35,16.54,0.22,16.3,16.76,16.1,16.32,11.26,0.75,4.3,4.04,292211.0,131155.0,161056.0,483861056.0,7.06,农药化肥,浙江,6.79,112.34,116.78,16.56,1.67,3765.0,0.0011,2.73,26.94,57.67
548,600021,上海电力,1.35,8.27,0.11,8.16,8.3,8.1,8.16,57.2,1.83,0.47,2.45,40028.0,18533.0,21495.0,32994920.0,24.1,火力发电,上海,8.56,70.78,199.28,8.24,1.67,1779.0,0.0003,2.1,2.35,-16.3
549,600056,中国医药,1.35,21.06,0.28,20.71,21.26,20.5,20.78,13.19,1.37,1.26,3.66,127712.0,66387.0,61324.0,267782864.0,10.68,医药商业,北京,10.12,213.16,225.02,20.97,1.66,3707.0,0.0003,2.73,-0.89,-14.22
550,603639,海利尔,1.34,44.55,0.59,43.96,44.8,43.65,43.96,14.78,1.08,3.34,2.62,12971.0,5294.0,7676.0,57262904.0,1.2,农药化肥,山东,0.39,17.28,53.46,44.15,1.66,1048.0,0.0032,2.06,-1.79,-7.74
551,601952,苏垦农发,1.34,11.33,0.15,11.2,11.38,11.18,11.18,20.94,1.43,3.31,1.79,86009.0,39151.0,46857.0,97150000.0,10.6,种植业,江苏,2.6,29.46,120.1,11.3,1.66,1813.0,0.0018,1.34,-12.78,-18.61
552,603717,天域生态,1.34,19.65,0.26,19.69,19.82,19.5,19.39,0.0,0.7,1.36,1.65,11829.0,5712.0,6117.0,23316488.0,1.73,环境保护,重庆,0.87,17.13,33.94,19.71,1.66,811.0,0.0017,0.77,-12.67,-38.52
553,600653,申华控股,1.34,2.27,0.03,2.24,2.29,2.22,2.24,0.0,1.56,0.4,3.12,69308.0,25689.0,43619.0,15610500.0,19.46,汽车服务,上海,17.46,39.64,44.18,2.25,1.66,554.0,0.0007,2.25,6.07,-18.05
554,300562,乐心医疗,1.34,20.44,0.27,19.76,20.85,19.7,20.17,307.46,1.21,4.94,5.7,41388.0,19660.0,21727.0,83933984.0,1.89,医疗保健,广东,0.84,17.12,38.59,20.28,1.65,1837.0,0.0027,3.76,16.47,-8.18
555,300535,达威股份,1.34,31.8,0.42,31.35,31.92,31.09,31.38,58.86,0.85,1.98,2.64,6288.0,3308.0,2980.0,19885798.0,0.6,化工原料,四川,0.32,10.09,19.0,31.62,1.65,707.0,0.0028,2.28,6.43,-30.29
556,300347,泰格医药,1.34,57.6,0.76,57.8,58.78,56.67,56.84,75.1,1.11,2.03,3.71,61740.0,27457.0,34282.0,355403168.0,5.0,医疗保健,浙江,3.04,174.85,288.1,57.56,1.65,3107.0,0.0007,1.64,58.72,89.6
557,002341,新纶科技,1.33,12.92,0.17,12.71,13.15,12.67,12.75,63.44,2.28,3.11,3.76,191805.0,68096.0,123709.0,248515808.0,10.06,化工原料,深圳,6.16,79.6,130.03,12.96,1.64,3449.0,0.0009,1.97,24.11,6.25
558,603988,中电电机,1.33,27.37,0.36,27.16,27.44,26.92,27.01,131.07,1.03,0.72,1.93,8648.0,5082.0,3566.0,23525108.0,1.2,电气设备,江苏,1.2,32.84,32.84,27.2,1.65,841.0,0.0009,1.67,-10.76,-47.18
559,300112,万讯自控,1.33,9.9,0.13,9.61,9.94,9.61,9.77,156.06,0.96,0.91,3.38,15833.0,7000.0,8832.0,15593476.0,2.86,电器仪表,深圳,1.74,17.27,28.29,9.85,1.64,720.0,0.0013,3.02,6.8,-8.08
560,300012,华测检测,1.33,4.57,0.06,4.48,4.68,4.42,4.51,0.0,1.11,0.87,5.76,128515.0,54413.0,74102.0,58689548.0,16.58,电器仪表,深圳,14.75,67.39,75.75,4.57,1.64,2355.0,0.0004,3.39,12.29,-7.3
561,603556,海兴电力,1.33,26.71,0.35,26.36,26.94,26.1,26.36,51.56,0.71,1.31,3.19,16609.0,6320.0,10289.0,44257892.0,3.81,电器仪表,浙江,1.26,33.78,101.87,26.65,1.64,2023.0,0.0006,2.34,-24.36,-29.82
562,603309,维力医疗,1.32,19.9,0.26,19.9,21.5,19.6,19.64,161.5,12.82,4.0,9.67,79976.0,33929.0,46046.0,162277568.0,2.0,医疗保健,广东,2.0,39.8,39.8,20.29,1.64,2378.0,0.0017,1.53,11.48,1.84
563,002288,超华科技,1.32,5.36,0.07,5.3,5.44,5.29,5.29,81.12,1.17,1.46,2.84,117173.0,50773.0,66400.0,62934352.0,9.32,元器件,广东,8.0,42.9,49.94,5.37,1.63,1595.0,0.0009,1.32,-1.29,-9.15
564,002299,圣农发展,1.32,15.32,0.2,15.08,15.66,14.85,15.12,37.39,0.72,1.16,5.36,105608.0,43274.0,62334.0,160943056.0,12.39,农业综合,福建,9.11,139.55,189.89,15.24,1.63,3452.0,0.0003,3.16,15.62,6.69
565,300637,扬帆新材,1.32,22.29,0.29,22.01,22.58,22.01,22.0,25.73,1.08,2.5,2.59,16067.0,8360.0,7706.0,35727892.0,1.23,化工原料,浙江,0.64,14.32,27.48,22.24,1.63,1131.0,0.0022,1.27,22.61,5.34
566,300014,亿纬锂能,1.32,16.92,0.22,16.62,17.05,16.62,16.7,48.8,1.43,1.24,2.57,101285.0,42329.0,58956.0,171245888.0,8.56,元器件,广东,8.19,138.59,144.9,16.91,1.63,2720.0,0.0005,1.81,2.17,-13.23
567,300356,光一科技,1.31,6.94,0.09,6.83,7.07,6.76,6.85,0.0,1.12,2.62,4.53,96590.0,40518.0,56072.0,66999940.0,4.15,电气设备,江苏,3.69,25.6,28.79,6.94,1.62,1580.0,0.0017,2.66,-0.72,-3.21
568,002353,杰瑞股份,1.31,16.25,0.21,16.0,16.35,15.85,16.04,116.12,1.12,1.6,3.12,107134.0,52473.0,54661.0,173286176.0,9.58,化工机械,山东,6.68,108.5,155.65,16.17,1.62,2655.0,0.0006,2.52,7.97,14.52
569,002370,亚太药业,1.31,19.38,0.25,19.13,19.67,18.94,19.13,39.69,1.05,1.74,3.82,70891.0,33064.0,37826.0,136823728.0,5.36,化学制药,浙江,4.08,79.07,103.97,19.3,1.62,2286.0,0.0008,2.32,47.6,37.25
570,300139,晓程科技,1.3,7.03,0.09,6.9,7.31,6.83,6.94,0.0,1.07,11.56,6.92,245296.0,119746.0,125550.0,174598992.0,2.74,元器件,北京,2.12,14.92,19.26,7.12,1.61,2968.0,0.0039,2.93,19.76,-14.16
571,002553,南方轴承,1.29,7.86,0.1,7.71,7.9,7.71,7.76,30.34,0.62,0.62,2.45,13582.0,4756.0,8826.0,10648334.0,3.48,汽车配件,江苏,2.21,17.35,27.35,7.84,1.6,502.0,0.0012,1.95,0.9,-15.76
572,300553,集智股份,1.29,37.8,0.48,37.27,38.11,36.66,37.32,203.73,0.58,3.4,3.89,5148.0,2544.0,2603.0,19371232.0,0.48,电器仪表,浙江,0.15,5.72,18.14,37.63,1.6,672.0,0.0051,3.11,7.57,-17.49
573,002902,铭普光磁,1.29,32.29,0.41,31.83,32.68,31.51,31.88,139.54,0.87,7.66,3.67,26795.0,12372.0,14423.0,86421552.0,1.4,元器件,广东,0.35,11.3,45.21,32.25,1.6,1933.0,0.004,2.48,-5.89,-16.95
574,002728,特一药业,1.28,18.13,0.23,17.89,18.26,17.74,17.9,36.56,1.88,1.71,2.91,19354.0,8730.0,10623.0,35039264.0,2.0,中成药,广东,1.13,20.47,36.26,18.1,1.59,1021.0,0.0017,2.2,6.65,-3.82
575,600556,ST慧球,1.28,5.52,0.07,5.4,5.54,5.4,5.45,0.0,1.15,0.55,2.57,21715.0,9421.0,12293.0,11887105.0,3.95,软件服务,广西,3.95,21.79,21.79,5.47,1.6,323.0,0.0017,2.22,-2.3,-22.91
576,000040,东旭蓝天,1.28,11.84,0.15,11.7,11.89,11.6,11.69,3.65,1.13,0.73,2.48,77880.0,38433.0,39446.0,91633864.0,13.37,新型电力,深圳,10.6,125.54,158.32,11.77,1.59,2473.0,0.0003,2.07,-0.5,-10.98
577,002229,鸿博股份,1.28,11.06,0.14,10.82,11.3,10.81,10.92,0.0,0.84,5.47,4.49,227070.0,104342.0,122727.0,251993600.0,5.03,广告包装,福建,4.15,45.94,55.6,11.1,1.59,3167.0,0.0017,2.31,16.67,12.4
578,002718,友邦吊顶,1.27,41.31,0.52,41.08,41.98,40.77,40.79,79.63,0.5,0.83,2.97,2154.0,1005.0,1148.0,8905643.0,0.88,家居用品,浙江,0.26,10.75,36.2,41.35,1.58,345.0,0.0024,1.32,-9.41,-18.36
579,600573,惠泉啤酒,1.27,7.95,0.1,7.85,7.96,7.74,7.85,0.0,0.59,1.0,2.8,25118.0,12269.0,12848.0,19822426.0,2.5,啤酒,福建,2.5,19.88,19.87,7.89,1.59,693.0,0.0014,2.71,-5.69,-10.37
580,603477,振静股份,1.27,12.76,0.16,12.81,13.55,12.7,12.6,62.6,2.02,13.33,6.75,79958.0,38884.0,41074.0,104257992.0,2.4,纺织,四川,0.6,7.66,30.62,13.04,1.59,2292.0,0.0058,0.47,-28.56,90.45
581,300196,长海股份,1.27,10.38,0.13,10.16,10.4,10.16,10.25,27.41,1.23,0.56,2.34,14199.0,9446.0,4753.0,14665149.0,4.24,玻璃,江苏,2.55,26.47,44.06,10.33,1.58,672.0,0.0008,2.17,0.29,-18.33
582,002326,永太科技,1.27,8.8,0.11,8.69,8.88,8.65,8.69,21.1,1.08,0.53,2.65,28584.0,12817.0,15767.0,25068258.0,8.22,化工原料,浙江,5.38,47.36,72.37,8.77,1.58,996.0,0.0005,1.73,-11.65,-35.77
583,600493,凤竹纺织,1.26,7.23,0.09,7.15,7.24,7.11,7.14,83.48,1.39,0.47,1.82,12720.0,5056.0,7663.0,9136396.0,2.72,纺织,福建,2.72,19.67,19.67,7.18,1.58,308.0,0.0015,1.69,-0.28,-12.89
584,601678,滨化股份,1.25,6.46,0.08,6.4,6.54,6.34,6.38,9.39,1.08,1.29,3.13,198959.0,82967.0,115991.0,128235568.0,15.44,化工原料,山东,15.44,99.77,99.77,6.45,1.57,3012.0,0.0004,1.89,-0.92,10.05
585,603779,威龙股份,1.25,15.36,0.19,15.45,15.58,15.17,15.17,47.0,1.15,0.83,2.7,7720.0,4041.0,3679.0,11839349.0,2.3,红黄药酒,山东,0.93,14.22,35.27,15.34,1.57,393.0,0.0021,1.25,-3.88,-14.0
586,002791,坚朗五金,1.25,14.6,0.18,14.48,14.83,14.39,14.42,0.0,0.81,0.73,3.05,5853.0,2745.0,3107.0,8585161.0,3.22,其他建材,广东,0.8,11.74,46.94,14.67,1.56,507.0,0.0014,1.46,-15.21,-24.66
587,601919,中远海控,1.25,5.68,0.07,5.61,5.74,5.6,5.61,80.21,1.31,0.33,2.5,254092.0,105592.0,148500.0,144280256.0,102.16,水运,天津,76.36,433.71,433.71,5.68,1.56,2585.0,0.0001,1.43,-17.2,-10.83
588,000595,*ST宝实,1.25,4.87,0.06,4.81,4.87,4.76,4.81,148.31,0.95,0.52,2.29,38984.0,18966.0,20018.0,18855528.0,7.64,机械基件,宁夏,7.45,36.27,37.22,4.84,1.56,657.0,0.0008,2.31,6.56,-8.63
589,600681,百川能源,1.25,12.99,0.16,12.78,13.16,12.77,12.83,11.45,1.45,1.17,3.04,38227.0,14810.0,23417.0,49844780.0,10.32,供气供热,湖北,3.27,42.54,133.99,13.04,1.56,1761.0,0.0007,1.72,11.69,-5.94
590,002381,双箭股份,1.24,7.34,0.09,7.28,7.47,7.2,7.25,44.31,1.3,0.63,3.72,14635.0,6908.0,7727.0,10713704.0,4.29,橡胶,浙江,2.32,17.06,31.45,7.32,1.55,494.0,0.0013,1.94,1.1,-10.16
591,002505,大康农业,1.24,2.45,0.03,2.43,2.45,2.42,2.42,181.65,0.92,0.21,1.24,117569.0,44142.0,73427.0,28586080.0,54.85,农业综合,湖南,54.85,134.37,134.39,2.43,1.55,1349.0,0.0002,1.24,-3.92,-12.81
592,603330,上海天洋,1.24,31.08,0.38,30.77,31.27,30.63,30.7,83.36,0.81,1.36,2.08,3300.0,1597.0,1703.0,10226089.0,0.6,塑料,上海,0.24,7.54,18.65,30.99,1.55,492.0,0.0028,1.47,5.89,-17.99
593,600801,华新水泥,1.23,14.76,0.18,14.51,15.03,14.51,14.58,10.42,1.29,2.26,3.57,219895.0,97429.0,122465.0,326604448.0,14.98,水泥,湖北,9.73,143.58,221.04,14.85,1.55,4020.0,0.0006,1.72,-4.47,-8.32
594,000551,创元科技,1.23,7.39,0.09,7.23,7.56,7.08,7.3,39.15,4.18,3.44,6.58,137473.0,71497.0,65975.0,101594288.0,4.0,专用机械,江苏,4.0,29.57,29.57,7.39,1.54,1368.0,0.0025,4.38,3.21,-12.02
595,300304,云意电气,1.23,5.75,0.07,5.69,5.76,5.64,5.68,44.04,1.1,1.01,2.11,85075.0,39577.0,45498.0,48699636.0,8.72,汽车配件,江苏,8.39,48.22,50.16,5.72,1.54,1473.0,0.0007,1.95,-12.75,-24.34
596,002560,通达股份,1.23,7.4,0.09,7.26,7.43,7.26,7.31,129.6,1.37,1.99,2.33,54823.0,21928.0,32894.0,40464252.0,4.29,电气设备,河南,2.75,20.38,31.76,7.38,1.54,970.0,0.0021,1.93,0.68,6.94
