code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600872,中炬高新,食品,广东,43.38,7.97,7.97,523998.19,312807.59,118366.02,28205.24,0.35,0.445,3.82,6.74,19950124,176208.72,2.21,18.84,38.55,39.87,13.0,27443.0
002861,瀛通通讯,通信设备,湖北,40.89,0.31,1.23,114504.86,86278.3,18259.1,45666.53,3.72,0.57,8.31,3.34,20170413,40755.85,3.32,0.0,0.0,30.24,11.99,21554.0
600095,哈高科,区域地产,黑龙江,116.27,3.61,3.61,109451.51,54962.1,16436.88,26740.84,0.74,0.058,2.04,3.31,19970708,7080.62,0.2,-12.46,36.18,37.25,9.41,45600.0
601360,三六零,互联网,江苏,4116.99,3.97,67.64,262470.53,177465.42,50503.34,33821.8,0.05,0.17,4.27,9.71,20120116,80955.68,0.12,-9.63,-57.28,29.62,3.12,76200.0
603059,倍加洁,家居用品,江苏,49.66,0.2,0.8,57712.18,27994.39,11581.01,10501.5,1.31,1.082,5.68,9.46,20180302,16202.45,2.03,6.92,27.64,26.26,12.94,19999.0
000736,中交地产,全国地产,重庆,0.0,2.97,2.97,2766926.0,2545511.0,5228.89,25179.46,0.85,-0.355,4.53,4.25,19970425,75214.06,2.53,-76.37,-212.21,21.18,-25.29,10559.0
000858,五 粮 液,白酒,四川,28.57,37.96,37.96,6608340.0,5854955.0,527780.31,95325.56,0.25,1.835,13.34,5.24,19980427,3652387.25,9.62,24.17,36.53,71.11,31.69,158903.0
002871,伟隆股份,机械基件,山东,42.09,0.17,0.68,63025.23,47562.51,11729.11,27175.6,4.0,0.74,8.12,4.43,20170511,17105.2,2.52,0.0,0.0,42.75,21.53,8621.0
600781,辅仁药业,中成药,河南,681.44,1.78,6.27,126992.4,38365.92,78971.36,12936.33,0.21,0.07,2.15,8.95,19961218,5580.18,0.09,11.81,-34.87,44.32,3.48,13504.0
600714,金瑞矿业,煤炭开采,青海,197.92,2.88,2.88,65218.36,50596.26,8328.36,30016.33,1.04,0.042,2.09,4.02,19960606,-1487.85,-0.05,-31.71,-78.8,15.7,13.41,23526.0
300628,亿联网络,通信设备,福建,30.45,0.37,1.49,286555.59,274086.88,1734.29,152470.25,10.21,3.49,19.11,6.79,20170317,102945.3,6.89,0.0,0.0,62.84,44.88,23900.0
603357,设计总院,建筑施工,安徽,24.4,0.81,3.25,267683.63,244038.75,11373.28,88070.88,2.71,1.04,5.55,3.91,20170801,53908.75,1.66,42.04,47.54,43.19,21.03,41926.0
000995,皇台酒业,白酒,甘肃,0.0,1.77,1.77,36815.17,19650.57,7817.0,30607.41,1.73,-0.38,-0.13,-62.53,20000807,-51181.46,-2.88,-72.65,37.74,35.51,-165.87,9727.0
000020,深华发Ａ,元器件,深圳,9036.28,1.81,2.83,68814.56,41366.73,7777.15,14658.72,0.52,0.001,1.13,13.11,19920428,-18709.31,-0.66,47.15,-92.28,9.12,0.05,24634.0
000816,智慧农业,农用机械,江苏,0.0,13.36,14.19,673987.06,330007.94,122205.76,141436.27,1.0,-0.045,2.31,1.56,19970818,35759.96,0.25,-8.8,-876.28,11.8,-4.74,88573.0
000418,小天鹅Ａ,家用电器,江苏,27.96,4.39,6.32,2133842.0,1956497.38,102966.82,125294.76,1.98,2.382,11.14,5.98,19970328,478856.44,7.57,30.91,28.2,25.26,7.04,15500.0
002843,泰嘉股份,钢加工,湖南,51.66,0.84,1.42,64973.61,38417.9,20357.85,17526.09,1.24,0.3,4.27,4.6,20170120,24281.88,1.71,25.81,40.85,41.69,17.43,19317.0
600151,航天机电,半导体,上海,0.0,13.89,14.34,1384813.38,641216.94,390541.69,468947.09,3.27,-0.17,4.04,1.57,19980605,-56170.76,-0.39,22.18,-361.04,11.76,-5.62,130932.0
002190,成飞集成,汽车配件,四川,10679.62,3.45,3.59,906465.5,470228.09,283566.25,97584.71,2.72,0.002,4.87,4.96,20071203,33715.1,0.94,-21.19,-99.32,20.12,0.06,50989.0
300647,超频三,元器件,深圳,81.77,0.3,1.23,108452.85,61167.55,31219.75,28583.22,2.32,0.31,4.13,5.4,20170503,12190.03,0.99,19.54,-36.51,31.45,8.16,14004.0
603609,禾丰牧业,饲料,辽宁,17.82,8.31,8.31,598586.19,279623.31,153769.3,10359.32,0.12,0.567,4.08,2.48,20140808,222304.8,2.67,15.38,10.32,8.57,3.44,27900.0
002827,高争民爆,化工原料,西藏,27.05,0.63,1.84,87538.43,47983.35,26669.66,37072.05,2.01,0.487,4.42,3.98,20161209,19271.65,1.05,15.34,11.12,55.37,28.76,18585.0
603871,嘉友国际,仓储物流,北京,23.87,0.2,0.8,83572.52,62979.11,13814.36,13638.36,1.7,2.147,8.99,7.6,20180206,32877.64,4.11,0.0,0.0,10.15,7.07,20000.0
000505,京粮控股,食品,海南,46.22,3.6,6.86,474742.19,267825.19,124947.07,214645.41,3.13,0.18,3.94,2.6,19921221,-100237.06,-1.46,-7.79,60.02,10.31,2.06,30806.0
000028,国药一致,医药商业,深圳,24.42,3.08,4.28,2234364.25,1832078.0,55171.03,318142.91,7.43,2.471,21.95,2.75,19930809,557295.25,13.02,0.04,-10.85,10.77,2.56,18100.0
600072,中船科技,船舶,上海,455.62,6.01,7.36,1174989.63,631986.0,40984.96,243876.0,3.31,0.023,4.95,2.78,19970603,25257.38,0.34,-28.25,-8.78,9.31,0.61,89640.0
002204,大连重工,专用机械,辽宁,584.82,19.31,19.31,1657211.0,1273365.63,289930.63,241172.72,1.25,0.006,3.41,1.27,20080116,198826.11,1.03,-20.52,-81.28,17.56,0.33,52288.0
000799,酒鬼酒,白酒,湖南,44.43,3.25,3.25,254173.66,185187.31,40465.93,116125.95,3.57,0.542,6.17,3.9,19970718,30611.13,0.94,34.13,62.18,77.94,20.05,70200.0
603711,香飘飘,软饮料,浙江,79.44,0.4,4.0,214295.91,121657.47,60376.19,0.0,0.0,0.205,3.43,6.32,20171130,82702.07,2.07,0.0,0.0,38.34,6.11,39802.0
300501,海顺新材,广告包装,上海,39.77,0.24,0.67,68358.36,44200.82,9391.12,30570.28,4.55,0.703,9.1,4.1,20160204,20257.71,3.01,30.9,-0.73,36.62,17.6,8794.0
000581,威孚高科,汽车配件,江苏,9.41,8.36,10.09,1887584.25,1106550.13,242709.95,341784.13,3.39,1.837,14.0,1.65,19980924,909396.38,9.01,34.19,41.54,22.3,28.25,63000.0
000862,银星能源,新型电力,宁夏,0.0,5.01,7.06,917883.0,160105.8,708985.38,270542.75,3.83,-0.267,3.66,1.2,19980915,-84955.32,-1.2,-35.18,-1809.98,30.69,-20.17,32883.0
300437,清水源,化工原料,河南,32.31,0.99,2.18,308783.41,172641.95,22063.35,64222.71,2.94,0.519,5.48,3.06,20150423,29258.14,1.34,75.69,150.37,33.25,13.47,13854.0
300117,嘉寓股份,装修装饰,北京,66.12,7.14,7.17,556053.88,475513.81,45328.26,14849.19,0.21,0.089,2.05,2.87,20100902,55194.25,0.77,36.13,-16.34,16.45,2.18,36683.0
002432,九安医疗,医疗保健,天津,0.0,4.33,4.33,214149.45,121867.52,19571.84,115957.97,2.68,-0.202,3.05,3.41,20100610,-16103.34,-0.37,39.81,11.28,31.43,-18.39,72600.0
300721,怡达股份,化工原料,江苏,41.77,0.2,0.8,100619.93,60467.48,21425.98,25036.01,3.12,0.616,10.64,3.22,20171115,18573.72,2.32,0.0,0.0,16.71,5.48,14138.0
300243,瑞丰高材,化工原料,山东,82.31,1.63,2.07,89117.45,53940.46,22640.64,4455.12,0.22,0.11,2.47,4.9,20110712,22942.64,1.11,28.64,8.14,18.84,2.8,9468.0
002919,名臣健康,日用化工,广东,59.92,0.2,0.81,46302.28,0.0,0.0,0.0,0.0,0.441,6.51,5.41,20171218,0.0,0.0,0.0,0.0,0.0,7.77,43677.0
002589,瑞康医药,医药商业,山东,24.92,11.76,15.05,2334750.25,1850120.75,122672.57,401174.63,2.67,0.48,5.19,3.07,20110610,193888.75,1.29,52.91,93.96,17.35,4.34,32068.0
002669,康达新材,化工原料,上海,88.93,2.15,2.31,177922.38,139802.19,23739.77,102616.93,4.45,0.212,7.11,3.54,20120416,34294.34,1.49,-9.42,-27.11,28.76,12.14,7097.0
002020,京新药业,化学制药,浙江,26.07,5.11,7.36,447397.84,265014.03,67150.5,220239.72,2.99,0.39,4.97,2.37,20040715,66355.65,0.9,14.51,24.28,58.23,16.11,25243.0
000695,滨海能源,供气供热,天津,233.81,2.22,2.22,172772.45,81667.55,84129.88,7612.75,0.34,0.044,1.52,6.75,19970218,1827.0,0.08,66.52,151.03,11.96,0.97,14900.0
600975,新五丰,农业综合,湖南,89.52,4.69,6.53,177778.63,104843.24,55886.57,25223.96,0.39,0.069,1.84,3.34,20040609,22568.76,0.35,1.91,-77.16,9.33,2.61,62502.0
603076,乐惠国际,专用机械,浙江,34.41,0.19,0.75,130206.77,107880.17,15930.37,19900.86,2.67,0.711,7.66,4.26,20171113,12812.15,1.72,0.0,0.0,28.22,8.29,17463.0
002811,亚泰国际,装修装饰,深圳,40.44,0.45,1.8,258915.52,229752.59,1670.99,61710.43,3.43,0.336,7.01,2.58,20160908,41377.4,2.3,2.88,-2.79,17.7,4.56,22402.0
600285,羚锐制药,中成药,河南,22.96,5.35,5.92,329939.69,158573.73,64445.88,56529.48,0.95,0.321,3.69,2.66,20001018,68588.52,1.16,24.63,-43.64,71.49,14.59,38595.0
601890,亚星锚链,船舶,江苏,134.59,9.59,9.59,382058.03,287783.19,59423.05,138463.2,1.44,0.035,3.06,2.06,20101228,52893.19,0.55,-8.19,-30.27,25.99,4.36,158167.0
002088,鲁阳节能,矿物制品,山东,29.74,2.09,3.51,229246.77,124612.3,64070.21,42096.57,1.2,0.396,5.34,2.94,20061130,88785.93,2.53,34.13,117.65,35.95,12.54,12632.0
601801,皖新传媒,出版业,安徽,13.96,19.89,19.89,1269891.75,974666.88,28408.3,241916.09,1.22,0.521,4.65,2.09,20100118,414609.78,2.08,13.3,45.33,19.99,16.11,33656.0
300536,农尚环境,建筑施工,湖北,48.12,0.61,1.68,98390.56,96634.05,1281.8,13385.65,0.8,0.31,3.16,4.71,20160920,20400.21,1.22,11.5,1.9,27.47,12.22,16262.0
603079,圣达生物,食品,浙江,48.44,0.2,0.8,98969.43,63499.86,18087.92,46335.25,5.79,0.93,9.42,4.94,20170823,19031.48,2.38,0.0,0.0,35.39,15.59,9682.0
002173,创新医疗,医疗保健,浙江,43.7,2.03,4.56,465016.75,236982.16,93141.42,276064.59,6.05,0.309,8.02,1.68,20070925,39830.21,0.87,18.66,22.69,39.81,15.55,11438.0
600506,香梨股份,种植业,新疆,0.0,1.48,1.48,30437.9,11837.67,3012.36,22398.22,1.52,-0.001,1.8,8.16,20011226,-13950.67,-0.94,27.77,96.81,4.3,-0.35,15101.0
600262,北方股份,汽车整车,内蒙,226.52,1.7,1.7,205753.56,152263.84,29825.14,40393.1,2.38,0.08,6.05,4.02,20000630,9968.57,0.59,-21.65,582.55,22.1,3.23,13515.0
600559,老白干酒,白酒,河北,70.26,3.5,4.38,289922.47,213676.59,54371.32,68505.5,1.56,0.266,3.8,6.57,20021029,44860.15,1.02,4.44,40.45,61.54,6.75,33507.0
002777,久远银海,软件服务,四川,110.95,0.6,1.73,111170.06,94030.43,6069.66,12205.24,0.71,0.56,2.9,13.67,20151231,14372.25,0.83,32.21,29.91,49.59,13.1,10938.0
002852,道道全,食品,湖南,26.54,0.74,1.7,244245.3,174662.98,56876.41,121628.07,7.15,0.893,11.29,2.8,20170310,56810.3,3.34,0.0,0.0,12.13,6.55,24229.0
603515,欧普照明,电气设备,上海,50.79,0.98,5.79,579083.06,431295.41,107693.57,104745.53,1.81,0.718,5.81,8.36,20160819,155341.05,2.68,32.85,39.09,40.61,8.62,17041.0
002321,华英农业,农业综合,河南,64.04,4.24,5.34,813405.69,539871.06,176938.3,161468.55,3.02,0.092,4.62,1.69,20091216,26929.91,0.5,62.14,-46.85,10.05,1.69,47913.0
300738,奥飞数据,电信运营,广东,74.06,0.16,0.65,33440.9,0.0,0.0,0.0,0.0,0.76,5.24,14.31,20180119,0.0,0.0,0.0,0.0,0.0,17.33,32672.0
300233,金城医药,化学制药,山东,28.15,3.55,3.93,490390.19,172849.81,117066.65,257140.16,6.54,0.77,9.83,2.09,20110622,83080.0,2.11,96.29,79.62,35.68,10.27,10522.0
600754,锦江股份,酒店餐饮,上海,38.47,6.49,9.58,4355969.5,1240936.38,674731.75,871056.5,9.09,0.92,13.55,2.61,19961011,216519.25,2.26,27.71,26.95,90.46,6.49,48871.0
600114,东睦股份,机械基件,浙江,24.01,4.21,4.36,330271.66,148483.02,112349.47,153205.63,3.51,0.72,5.87,2.81,20040511,60113.07,1.38,21.49,70.65,35.04,16.83,20700.0
002284,亚太股份,汽车配件,浙江,55.55,6.86,7.38,508061.41,264538.81,138289.27,113704.27,1.54,0.108,3.87,2.06,20090828,64363.13,0.87,13.9,-36.21,16.32,2.88,87843.0
601021,春秋航空,空运,上海,17.8,8.0,9.17,2052272.38,679718.38,1081482.25,154903.27,1.69,1.48,10.47,2.94,20150121,568338.38,6.2,28.44,1.56,15.53,14.1,23472.0
002885,京泉华,元器件,深圳,40.06,0.2,0.8,108946.22,79207.06,3430.35,34056.76,4.26,0.8,8.22,4.33,20170627,22010.06,2.75,0.0,0.0,19.77,7.13,13452.0
300629,新劲刚,矿物制品,广东,140.73,0.29,0.67,48471.4,36097.23,8623.61,14686.15,2.2,0.39,5.24,9.92,20170324,12290.36,1.84,2.26,-8.1,32.24,9.84,7729.0
300583,赛托生物,生物制药,山东,75.47,0.34,1.08,196447.81,126220.82,53056.85,112653.56,10.43,0.44,15.64,2.69,20170106,36979.0,3.42,31.95,-37.64,19.12,8.97,18114.0
603329,上海雅仕,仓储物流,上海,67.07,0.33,1.32,84900.68,72657.6,0.0,0.0,0.0,0.388,3.99,8.69,20171229,0.0,0.0,0.0,0.0,0.0,4.37,35041.0
300093,金刚玻璃,玻璃,广东,106.59,2.15,2.16,157385.19,103371.38,45550.35,38683.3,1.79,0.064,4.14,2.19,20100708,23702.1,1.1,43.01,2517.46,34.93,4.11,20500.0
002237,恒邦股份,黄金,山东,24.97,8.36,9.1,1395761.38,982426.19,340932.03,98178.61,1.08,0.332,4.54,2.44,20080520,199829.11,2.19,39.5,55.27,6.1,1.85,67412.0
600197,伊力特,白酒,新疆,24.09,4.41,4.41,306896.78,249142.02,37411.3,20611.25,0.47,0.801,4.92,3.93,19990916,117925.52,2.67,13.34,27.65,47.73,18.41,24500.0
002194,武汉凡谷,通信设备,湖北,0.0,5.3,5.65,225832.41,162391.23,43734.78,82533.31,1.46,-0.647,2.65,3.85,20071207,4718.05,0.08,-9.95,-485.03,-12.24,-32.04,57372.0
603308,应流股份,专用机械,安徽,74.89,4.0,4.34,675232.56,275501.28,302373.56,156856.63,3.62,0.155,6.49,2.39,20140122,71701.13,1.65,1.24,30.75,34.05,6.38,40951.0
002499,科林环保,环境保护,江苏,61.63,1.63,1.89,190283.66,175224.23,132.7,35176.18,1.86,0.241,3.95,5.01,20101109,18311.03,0.97,305.42,152.08,15.66,5.05,18364.0
002492,恒基达鑫,仓储物流,广东,41.27,3.53,4.05,157298.73,44974.73,78768.21,41984.12,1.04,0.16,2.98,2.23,20101102,33726.44,0.83,8.28,46.41,43.4,28.68,27762.0
601228,广州港,港口,广东,46.47,14.43,61.93,2222245.75,368693.16,1246337.63,186195.02,0.3,0.091,1.93,2.91,20170329,353962.28,0.57,0.0,0.0,26.5,9.47,150859.0
000592,平潭发展,林业,福建,579.13,19.13,19.32,436771.69,315314.38,21042.85,142591.97,0.74,0.006,1.64,2.63,19960327,-22002.47,-0.11,-13.5,-49.39,14.65,2.05,98400.0
300505,川金诺,化工原料,云南,43.88,0.38,0.93,89067.38,46964.51,23221.56,27733.4,2.97,0.649,7.15,3.98,20160315,26161.47,2.8,23.66,4.29,31.45,7.57,17400.0
603288,海天味业,食品,广东,45.42,26.97,27.01,1633601.25,1179442.75,364964.69,129157.26,0.48,1.307,4.35,13.65,20140211,644507.69,2.39,17.06,24.21,45.69,24.21,19346.0
002519,银河电子,通信设备,江苏,41.34,7.97,11.42,518869.69,312197.38,57332.45,192550.7,1.69,0.164,3.17,2.14,20101207,67870.71,0.59,-17.99,-39.58,30.66,11.53,29400.0
600621,华鑫股份,证券,上海,20.02,5.24,10.61,1737954.75,1460691.25,8938.71,184546.73,1.74,0.77,6.16,2.38,19921202,323844.81,3.05,263.94,94.73,52.43,34.8,44442.0
300726,宏达电子,元器件,湖南,80.17,0.4,4.0,100780.3,80427.53,8466.57,30503.05,0.76,0.366,2.53,15.47,20171121,23141.2,0.58,0.0,0.0,70.73,39.73,79196.0
300626,华瑞股份,电气设备,浙江,42.55,0.52,1.0,88886.0,57837.07,24193.31,21015.75,2.1,0.421,4.46,5.36,20170320,15683.57,1.57,0.0,0.0,21.68,7.01,8553.0
603912,佳力图,专用机械,江苏,51.96,0.37,1.5,89864.7,76654.46,8219.07,33454.15,2.23,0.7,4.21,6.76,20171101,12371.3,0.82,9.51,40.75,42.82,17.88,23945.0
600251,冠农股份,农业综合,新疆,69.56,7.85,7.85,504566.0,291712.38,88595.11,36662.28,0.47,0.108,2.5,3.02,20030609,65771.4,0.84,4.22,221.54,13.92,5.31,54900.0
002490,*ST墨龙,化工机械,山东,101.73,3.06,7.98,622280.31,262523.03,289187.59,86051.74,1.08,0.048,2.34,2.07,20101021,3593.43,0.05,93.66,106.21,7.71,1.28,41239.0
300254,仟源医药,化学制药,山西,65.73,1.51,2.08,158876.0,67372.86,25159.07,44337.9,2.13,0.115,3.95,2.56,20110819,15482.15,0.74,27.67,-17.51,67.56,3.58,14612.0
002262,恩华药业,化学制药,江苏,40.28,8.84,10.09,330156.94,225793.0,71552.65,1107.8,0.01,0.391,2.43,6.48,20080723,124440.38,1.23,12.46,27.41,47.97,11.63,19900.0
000001,平安银行,银行,深圳,8.05,169.18,171.7,324847392.0,0.0,803600.0,5646500.0,3.29,1.3,11.77,0.92,19910403,7966100.0,4.64,-1.79,2.61,0.0,21.92,393000.0
002808,苏州恒久,元器件,江苏,89.72,0.88,1.92,61306.28,44942.5,7517.07,13162.6,0.69,0.103,2.76,4.45,20160812,17614.13,0.92,11.67,-16.78,25.9,9.46,19109.0
603589,口子窖,白酒,安徽,22.48,2.94,6.0,660483.69,454990.66,116449.45,97688.22,1.63,1.502,8.12,5.54,20150629,302893.38,5.05,16.29,26.48,72.03,33.18,13515.0
000777,中核科技,机械基件,江苏,119.51,3.83,3.83,206622.86,140380.55,27505.5,24948.74,0.65,0.116,3.33,4.17,19970710,48385.28,1.26,-9.65,-57.73,16.85,5.1,83784.0
300732,设研院,建筑施工,河南,36.57,0.18,0.72,147598.91,108083.01,20620.3,33782.26,4.69,1.679,21.23,3.86,20171212,32869.48,4.57,0.0,0.0,47.88,22.71,16846.0
603838,四通股份,陶瓷,广东,64.73,0.97,2.67,81570.74,41500.93,8535.8,13989.55,0.52,0.133,2.56,4.5,20150701,24997.6,0.94,1.18,-25.65,30.71,10.43,23305.0
000738,航发控制,航空,江苏,89.33,11.46,11.46,717618.25,431146.09,187273.56,266719.88,2.33,0.19,4.48,3.79,19970626,123794.97,1.08,1.98,4.21,27.73,8.52,97021.0
000705,浙江震元,医药商业,浙江,43.6,2.82,3.34,205112.81,113255.82,54633.3,53671.93,1.61,0.183,4.1,1.95,19970410,38538.51,1.15,5.65,34.91,16.62,2.37,32405.0
002297,博云新材,矿物制品,湖南,0.0,3.97,4.71,225449.0,113087.27,43721.78,115749.61,2.46,-0.132,3.24,2.81,20090929,-12216.41,-0.26,5.75,-1091.61,25.2,-11.45,54924.0
000886,海南高速,路桥,海南,51.25,9.65,9.89,317288.59,211983.42,11646.78,94393.02,0.95,0.112,2.73,2.8,19980123,39049.12,0.39,203.93,134.75,45.41,25.37,66126.0
603683,晶华新材,化工原料,上海,70.34,0.32,1.27,88089.88,39970.21,15752.0,13909.86,1.1,0.33,5.28,4.43,20171020,25649.57,2.02,0.0,0.0,23.95,6.04,32784.0
600767,*ST运盛,医疗保健,上海,51.68,3.41,3.41,52422.64,29228.35,226.03,3730.71,0.11,0.127,0.78,8.41,19961115,-11693.91,-0.34,20.28,176.34,57.16,38.29,37290.0
600343,航天动力,航空,陕西,548.49,6.38,6.38,434838.66,321283.28,79534.3,116351.27,1.82,0.025,3.42,3.96,20030408,33213.59,0.52,2.04,-46.88,10.81,0.86,88868.0
002288,超华科技,元器件,广东,105.5,6.6,9.32,292444.59,129151.17,73973.31,54885.13,0.59,0.039,1.84,2.98,20090903,21238.14,0.23,49.46,713.92,13.37,3.66,73088.0
300267,尔康制药,化学制药,湖南,20.49,11.63,20.63,623371.5,297663.0,178455.13,95699.75,0.46,0.269,2.75,2.68,20110927,252699.25,1.23,19.76,-23.21,37.18,24.45,15993.0
300703,创源文化,文教休闲,浙江,45.82,0.2,0.8,80598.07,61087.23,16334.4,37724.14,4.72,0.66,7.29,4.14,20170919,8681.78,1.09,0.0,0.0,31.98,7.81,14077.0
603043,广州酒家,食品,广东,28.09,0.5,4.04,251119.47,210599.77,26091.11,56473.0,1.4,0.54,3.87,4.76,20170627,50270.12,1.24,0.0,0.0,53.95,11.76,21956.0
300702,天宇股份,化学制药,浙江,36.57,0.3,1.2,227654.02,142482.38,60854.73,69462.38,5.79,1.18,10.76,4.01,20170919,43640.03,3.64,0.0,0.0,39.88,12.02,23079.0
603680,今创集团,运输设备,江苏,30.5,0.42,4.2,549317.25,394765.72,58971.98,43780.8,1.04,0.958,5.04,7.72,20180227,83832.84,2.0,0.0,0.0,38.62,19.57,40917.0
600725,ST云维,焦炭加工,云南,448.93,12.32,12.32,33251.57,33187.03,64.52,180102.27,1.46,0.007,0.22,13.33,19960702,-286352.47,-2.32,-73.85,-99.47,4.15,1.67,32855.0
300534,陇神戎发,中成药,甘肃,165.22,1.84,3.03,78222.99,26177.27,36235.23,23148.81,0.76,0.056,2.35,3.97,20160913,15080.34,0.5,-0.03,-63.79,32.69,6.35,25368.0
600691,阳煤化工,农药化肥,山西,50.17,17.56,17.57,4036524.5,1577493.5,1892849.63,295150.84,1.68,0.05,2.15,1.56,19931119,-100226.13,-0.57,16.81,111.72,10.32,0.56,54120.0
002892,科力尔,电气设备,湖南,40.01,0.18,0.84,67042.0,49512.68,15872.62,35643.1,4.26,0.638,6.64,5.13,20170817,10611.71,1.27,0.0,0.0,27.11,12.35,17150.0
000088,盐 田 港,港口,深圳,38.57,19.42,19.42,901630.19,136607.98,33259.1,79510.81,0.41,0.146,3.2,2.35,19970728,263016.38,1.35,23.24,5.19,49.44,113.14,79723.0
300482,万孚生物,生物制药,广东,60.79,1.06,1.78,158788.13,88938.86,27442.5,29052.58,1.63,0.87,5.5,12.67,20150630,45547.43,2.56,97.35,30.36,62.71,20.23,7959.0
600420,现代制药,化学制药,上海,25.43,5.75,11.1,1517059.13,691992.38,655288.19,256039.92,2.31,0.465,5.56,2.12,20040616,233405.55,2.1,-6.66,8.15,43.33,6.06,26961.0
600066,宇通客车,汽车整车,河南,15.49,22.14,22.14,3616540.5,2743124.5,398276.69,127876.86,0.58,1.413,7.0,3.13,19970508,873079.31,3.94,-7.33,-22.62,26.32,9.42,45994.0
603089,正裕工业,汽车配件,浙江,33.58,0.31,1.07,105194.9,77206.42,15870.8,34444.89,3.23,0.69,6.66,3.4,20170126,22104.99,2.07,21.86,-18.36,25.42,8.54,12633.0
002302,西部建设,水泥,新疆,183.73,10.32,12.62,1822412.75,1499335.38,235088.91,280816.16,2.22,0.1,4.99,3.08,20091103,211822.2,1.68,29.41,-66.57,8.94,0.71,83641.0
300645,正元智慧,软件服务,浙江,1103.73,0.17,0.67,79530.81,67775.71,681.71,27784.84,4.17,0.029,7.56,5.56,20170421,14387.37,2.16,0.0,0.0,38.86,0.83,3236.0
603816,顾家家居,家居用品,浙江,33.16,0.89,4.28,556475.38,349450.31,108919.22,198163.77,4.63,1.5,9.14,7.01,20161014,114900.36,2.68,49.25,47.75,36.74,12.79,19877.0
000662,天夏智慧,软件服务,广西,19.35,2.88,8.41,711420.75,273792.66,215.91,385058.56,4.58,0.683,6.62,1.99,19961216,81010.5,0.96,30.39,73.44,41.97,34.47,19839.0
603877,太平鸟,服饰,浙江,65.23,1.99,4.81,562312.38,442478.56,40652.4,141676.56,2.95,0.36,6.27,4.9,20170109,109882.7,2.28,9.73,-28.73,55.99,3.94,21338.0
600127,金健米业,农业综合,湖南,228.25,6.42,6.42,194638.42,105656.15,58766.05,46594.07,0.73,0.014,1.17,3.66,19980506,-37124.51,-0.58,32.82,-33.51,9.45,0.45,81352.0
600692,亚通股份,水运,上海,56.54,2.55,3.52,209709.11,160004.22,3507.15,6123.2,0.17,0.182,1.98,5.18,19931119,22451.76,0.64,31.26,35.59,16.73,5.26,38237.0
002159,三特索道,旅游服务,湖北,489.26,1.39,1.39,267218.5,41511.84,129919.21,45872.2,3.31,0.04,5.96,3.26,20070817,16558.25,1.19,19.52,110.2,52.82,1.02,7871.0
600298,安琪酵母,食品,湖北,31.44,8.24,8.24,802732.75,291031.03,447492.84,65197.44,0.79,1.028,4.66,6.93,20000818,238341.95,2.89,18.83,58.33,37.64,14.67,36954.0
600622,光大嘉宝,区域地产,上海,26.18,6.69,8.87,1315930.25,971474.13,22054.39,203465.52,2.29,0.377,5.91,2.23,19921203,201427.31,2.27,4.73,94.21,53.4,22.85,19685.0
300657,弘信电子,元器件,福建,72.33,0.26,1.04,184841.84,111414.6,59763.01,34871.59,3.35,0.53,6.33,6.92,20170523,18206.14,1.75,0.0,0.0,13.57,3.79,11765.0
002898,赛隆药业,化学制药,广东,68.11,0.4,1.6,68440.71,49048.96,6112.75,30446.93,1.9,0.293,3.87,6.88,20170912,13025.37,0.81,0.0,0.0,69.99,18.81,29859.0
600664,哈药股份,化学制药,黑龙江,32.96,24.93,25.45,1369933.38,907290.38,365554.38,79055.43,0.31,0.16,2.77,1.91,19930629,266382.47,1.05,-14.93,-48.36,25.88,3.39,100900.0
000636,风华高科,元器件,广东,53.86,8.75,8.95,660918.06,284108.59,181029.72,241789.77,2.7,0.204,5.04,2.9,19961129,74893.88,0.84,19.59,64.84,23.48,7.97,70000.0
002550,千红制药,生物制药,江苏,34.28,9.04,12.8,289587.94,195929.67,61377.88,6458.85,0.05,0.134,1.9,3.21,20110218,96347.07,0.75,40.53,-6.9,51.81,22.63,68336.0
603908,牧高笛,纺织,浙江,30.39,0.23,0.67,62590.3,57148.8,3373.53,22928.67,3.44,0.85,6.71,4.7,20170307,12851.63,1.93,0.0,0.0,32.67,12.39,11914.0
002728,特一药业,中成药,广东,34.66,1.13,2.0,192898.48,78947.11,33231.07,23792.63,1.19,0.532,5.21,3.53,20140731,47238.26,2.36,4.74,12.2,48.21,15.48,20700.0
